Intensity (mV), Distance (approx cm)
235, 13.4538574218
242, 13.3050794601
240, 13.3475875854
236, 13.4326038360
241, 13.3263330459
241, 13.3263330459
240, 13.3475875854
240, 13.3475875854
241, 13.3263330459
239, 13.3688411712
236, 13.4326038360
236, 13.4326038360
241, 13.3263330459
239, 13.3688411712
240, 13.3475875854
240, 13.3475875854
241, 13.3263330459
237, 13.4113492965
240, 13.3475875854
240, 13.3475875854
238, 13.3900957107
242, 13.3050794601
241, 13.3263330459
237, 13.4113492965
241, 13.3263330459
239, 13.3688411712
240, 13.3475875854
239, 13.3688411712
240, 13.3475875854
241, 13.3263330459
240, 13.3475875854
237, 13.4113492965
242, 13.3050794601
241, 13.3263330459
241, 13.3263330459
241, 13.3263330459
240, 13.3475875854
240, 13.3475875854
240, 13.3475875854
241, 13.3263330459
241, 13.3263330459
243, 13.2838249206
240, 13.3475875854
240, 13.3475875854
240, 13.3475875854
240, 13.3475875854
240, 13.3475875854
241, 13.3263330459
239, 13.3688411712
239, 13.3688411712
240, 13.3475875854
241, 13.3263330459
241, 13.3263330459
240, 13.3475875854
235, 13.4538574218
240, 13.3475875854
241, 13.3263330459
240, 13.3475875854
240, 13.3475875854
240, 13.3475875854
241, 13.3263330459
240, 13.3475875854
240, 13.3475875854
242, 13.3050794601
240, 13.3475875854
241, 13.3263330459
240, 13.3475875854
239, 13.3688411712
239, 13.3688411712
240, 13.3475875854
240, 13.3475875854
240, 13.3475875854
239, 13.3688411712
241, 13.3263330459
239, 13.3688411712
240, 13.3475875854
240, 13.3475875854
241, 13.3263330459
240, 13.3475875854
243, 13.2838249206
240, 13.3475875854
241, 13.3263330459
241, 13.3263330459
239, 13.3688411712
240, 13.3475875854
240, 13.3475875854
241, 13.3263330459
241, 13.3263330459
240, 13.3475875854
240, 13.3475875854
239, 13.3688411712
240, 13.3475875854
242, 13.3050794601
240, 13.3475875854
241, 13.3263330459
239, 13.3688411712
240, 13.3475875854
239, 13.3688411712
241, 13.3263330459
240, 13.3475875854
240, 13.3475875854
240, 13.3475875854
242, 13.3050794601
240, 13.3475875854
241, 13.3263330459
239, 13.3688411712
239, 13.3688411712
242, 13.3050794601
240, 13.3475875854
242, 13.3050794601
240, 13.3475875854
241, 13.3263330459
240, 13.3475875854
240, 13.3475875854
239, 13.3688411712
240, 13.3475875854
239, 13.3688411712
240, 13.3475875854
242, 13.3050794601
241, 13.3263330459
240, 13.3475875854
240, 13.3475875854
240, 13.3475875854
240, 13.3475875854
241, 13.3263330459
240, 13.3475875854
240, 13.3475875854
240, 13.3475875854
241, 13.3263330459
240, 13.3475875854
242, 13.3050794601
239, 13.3688411712
243, 13.2838249206
240, 13.3475875854
240, 13.3475875854
240, 13.3475875854
241, 13.3263330459
240, 13.3475875854
240, 13.3475875854
242, 13.3050794601
241, 13.3263330459
241, 13.3263330459
240, 13.3475875854
240, 13.3475875854
240, 13.3475875854
241, 13.3263330459
240, 13.3475875854
239, 13.3688411712
240, 13.3475875854
241, 13.3263330459
240, 13.3475875854
241, 13.3263330459
238, 13.3900957107
240, 13.3475875854
240, 13.3475875854
239, 13.3688411712
240, 13.3475875854
241, 13.3263330459
239, 13.3688411712
240, 13.3475875854
242, 13.3050794601
240, 13.3475875854
238, 13.3900957107
240, 13.3475875854
240, 13.3475875854
245, 13.2413167953
240, 13.3475875854
238, 13.3900957107
240, 13.3475875854
240, 13.3475875854
240, 13.3475875854
240, 13.3475875854
239, 13.3688411712
240, 13.3475875854
240, 13.3475875854
240, 13.3475875854
239, 13.3688411712
240, 13.3475875854
239, 13.3688411712
241, 13.3263330459
240, 13.3475875854
240, 13.3475875854
241, 13.3263330459
241, 13.3263330459
239, 13.3688411712
239, 13.3688411712
239, 13.3688411712
241, 13.3263330459
239, 13.3688411712
240, 13.3475875854
239, 13.3688411712
240, 13.3475875854
241, 13.3263330459
240, 13.3475875854
240, 13.3475875854
241, 13.3263330459
240, 13.3475875854
239, 13.3688411712
238, 13.3900957107
240, 13.3475875854
240, 13.3475875854
239, 13.3688411712
240, 13.3475875854
241, 13.3263330459
239, 13.3688411712
243, 13.2838249206
239, 13.3688411712
239, 13.3688411712
241, 13.3263330459
240, 13.3475875854
240, 13.3475875854
240, 13.3475875854
241, 13.3263330459
239, 13.3688411712
240, 13.3475875854
240, 13.3475875854
240, 13.3475875854
240, 13.3475875854
238, 13.3900957107
241, 13.3263330459
243, 13.2838249206
235, 13.4538574218
240, 13.3475875854
241, 13.3263330459
242, 13.3050794601
239, 13.3688411712
241, 13.3263330459
240, 13.3475875854
241, 13.3263330459
240, 13.3475875854
240, 13.3475875854
241, 13.3263330459
241, 13.3263330459
240, 13.3475875854
240, 13.3475875854
238, 13.3900957107
241, 13.3263330459
240, 13.3475875854
240, 13.3475875854
240, 13.3475875854
238, 13.3900957107
239, 13.3688411712
240, 13.3475875854
239, 13.3688411712
240, 13.3475875854
239, 13.3688411712
239, 13.3688411712
238, 13.3900957107
240, 13.3475875854
238, 13.3900957107
240, 13.3475875854
241, 13.3263330459
241, 13.3263330459
240, 13.3475875854
241, 13.3263330459
239, 13.3688411712
240, 13.3475875854
241, 13.3263330459
239, 13.3688411712
240, 13.3475875854
240, 13.3475875854
239, 13.3688411712
238, 13.3900957107
242, 13.3050794601
241, 13.3263330459
239, 13.3688411712
239, 13.3688411712
240, 13.3475875854
240, 13.3475875854
243, 13.2838249206
238, 13.3900957107
240, 13.3475875854
240, 13.3475875854
241, 13.3263330459
241, 13.3263330459
240, 13.3475875854
240, 13.3475875854
240, 13.3475875854
239, 13.3688411712
239, 13.3688411712
240, 13.3475875854
241, 13.3263330459
239, 13.3688411712
240, 13.3475875854
241, 13.3263330459
240, 13.3475875854
242, 13.3050794601
239, 13.3688411712
239, 13.3688411712
240, 13.3475875854
240, 13.3475875854
240, 13.3475875854
240, 13.3475875854
241, 13.3263330459
242, 13.3050794601
240, 13.3475875854
240, 13.3475875854
241, 13.3263330459
240, 13.3475875854
242, 13.3050794601
241, 13.3263330459
239, 13.3688411712
240, 13.3475875854
240, 13.3475875854
240, 13.3475875854
240, 13.3475875854
241, 13.3263330459
240, 13.3475875854
240, 13.3475875854
241, 13.3263330459
240, 13.3475875854
240, 13.3475875854
241, 13.3263330459
239, 13.3688411712
239, 13.3688411712
238, 13.3900957107
241, 13.3263330459
240, 13.3475875854
240, 13.3475875854
239, 13.3688411712
240, 13.3475875854
240, 13.3475875854
240, 13.3475875854
240, 13.3475875854
240, 13.3475875854
241, 13.3263330459
240, 13.3475875854
240, 13.3475875854
241, 13.3263330459
240, 13.3475875854
242, 13.3050794601
238, 13.3900957107
240, 13.3475875854
240, 13.3475875854
240, 13.3475875854
240, 13.3475875854
240, 13.3475875854
240, 13.3475875854
240, 13.3475875854
240, 13.3475875854
242, 13.3050794601
240, 13.3475875854
241, 13.3263330459
241, 13.3263330459
241, 13.3263330459
240, 13.3475875854
240, 13.3475875854
240, 13.3475875854
241, 13.3263330459
239, 13.3688411712
240, 13.3475875854
241, 13.3263330459
240, 13.3475875854
240, 13.3475875854
241, 13.3263330459
240, 13.3475875854
241, 13.3263330459
240, 13.3475875854
240, 13.3475875854
240, 13.3475875854
242, 13.3050794601
242, 13.3050794601
242, 13.3050794601
243, 13.2838249206
240, 13.3475875854
240, 13.3475875854
238, 13.3900957107
242, 13.3050794601
243, 13.2838249206
242, 13.3050794601
240, 13.3475875854
240, 13.3475875854
240, 13.3475875854
239, 13.3688411712
240, 13.3475875854
240, 13.3475875854
240, 13.3475875854
241, 13.3263330459
240, 13.3475875854
242, 13.3050794601
243, 13.2838249206
241, 13.3263330459
239, 13.3688411712
238, 13.3900957107
241, 13.3263330459
240, 13.3475875854
240, 13.3475875854
240, 13.3475875854
242, 13.3050794601
240, 13.3475875854
240, 13.3475875854
240, 13.3475875854
238, 13.3900957107
239, 13.3688411712
240, 13.3475875854
240, 13.3475875854
240, 13.3475875854
242, 13.3050794601
241, 13.3263330459
240, 13.3475875854
240, 13.3475875854
240, 13.3475875854
240, 13.3475875854
240, 13.3475875854
239, 13.3688411712
240, 13.3475875854
241, 13.3263330459
240, 13.3475875854
238, 13.3900957107
240, 13.3475875854
240, 13.3475875854
239, 13.3688411712
240, 13.3475875854
240, 13.3475875854
241, 13.3263330459
239, 13.3688411712
240, 13.3475875854
240, 13.3475875854
241, 13.3263330459
239, 13.3688411712
240, 13.3475875854
240, 13.3475875854
240, 13.3475875854
241, 13.3263330459
241, 13.3263330459
240, 13.3475875854
239, 13.3688411712
241, 13.3263330459
240, 13.3475875854
240, 13.3475875854
240, 13.3475875854
240, 13.3475875854
240, 13.3475875854
240, 13.3475875854
240, 13.3475875854
241, 13.3263330459
240, 13.3475875854
240, 13.3475875854
246, 13.2200622558
240, 13.3475875854
243, 13.2838249206
241, 13.3263330459
239, 13.3688411712
238, 13.3900957107
239, 13.3688411712
241, 13.3263330459
240, 13.3475875854
239, 13.3688411712
241, 13.3263330459
243, 13.2838249206
240, 13.3475875854
240, 13.3475875854
241, 13.3263330459
240, 13.3475875854
244, 13.2625703811
240, 13.3475875854
240, 13.3475875854
240, 13.3475875854
240, 13.3475875854
242, 13.3050794601
239, 13.3688411712
240, 13.3475875854
242, 13.3050794601
240, 13.3475875854
242, 13.3050794601
241, 13.3263330459
241, 13.3263330459
241, 13.3263330459
239, 13.3688411712
241, 13.3263330459
240, 13.3475875854
240, 13.3475875854
240, 13.3475875854
242, 13.3050794601
235, 13.4538574218
240, 13.3475875854
240, 13.3475875854
240, 13.3475875854
241, 13.3263330459
239, 13.3688411712
240, 13.3475875854
239, 13.3688411712
240, 13.3475875854
241, 13.3263330459
240, 13.3475875854
239, 13.3688411712
241, 13.3263330459
240, 13.3475875854
240, 13.3475875854
242, 13.3050794601
240, 13.3475875854
241, 13.3263330459
240, 13.3475875854
240, 13.3475875854
240, 13.3475875854
241, 13.3263330459
240, 13.3475875854
239, 13.3688411712
241, 13.3263330459
240, 13.3475875854
240, 13.3475875854
239, 13.3688411712
241, 13.3263330459
240, 13.3475875854
238, 13.3900957107
238, 13.3900957107
240, 13.3475875854
239, 13.3688411712
240, 13.3475875854
240, 13.3475875854
240, 13.3475875854
241, 13.3263330459
240, 13.3475875854
239, 13.3688411712
240, 13.3475875854
241, 13.3263330459
240, 13.3475875854
238, 13.3900957107
241, 13.3263330459
240, 13.3475875854
240, 13.3475875854
240, 13.3475875854
241, 13.3263330459
241, 13.3263330459
240, 13.3475875854
240, 13.3475875854
241, 13.3263330459
240, 13.3475875854
241, 13.3263330459
239, 13.3688411712
241, 13.3263330459
240, 13.3475875854
241, 13.3263330459
241, 13.3263330459
238, 13.3900957107
241, 13.3263330459
239, 13.3688411712
239, 13.3688411712
241, 13.3263330459
240, 13.3475875854
239, 13.3688411712
240, 13.3475875854
240, 13.3475875854
238, 13.3900957107
240, 13.3475875854
240, 13.3475875854
240, 13.3475875854
240, 13.3475875854
241, 13.3263330459
242, 13.3050794601
240, 13.3475875854
241, 13.3263330459
241, 13.3263330459
239, 13.3688411712
240, 13.3475875854
241, 13.3263330459
240, 13.3475875854
240, 13.3475875854
240, 13.3475875854
240, 13.3475875854
241, 13.3263330459
239, 13.3688411712
240, 13.3475875854
240, 13.3475875854
241, 13.3263330459
240, 13.3475875854
240, 13.3475875854
239, 13.3688411712
240, 13.3475875854
240, 13.3475875854
240, 13.3475875854
241, 13.3263330459
241, 13.3263330459
242, 13.3050794601
234, 13.4751119613
241, 13.3263330459
241, 13.3263330459
241, 13.3263330459
239, 13.3688411712
240, 13.3475875854
240, 13.3475875854
242, 13.3050794601
240, 13.3475875854
239, 13.3688411712
239, 13.3688411712
239, 13.3688411712
239, 13.3688411712
242, 13.3050794601
241, 13.3263330459
241, 13.3263330459
240, 13.3475875854
240, 13.3475875854
241, 13.3263330459
239, 13.3688411712
240, 13.3475875854
240, 13.3475875854
240, 13.3475875854
240, 13.3475875854
240, 13.3475875854
242, 13.3050794601
242, 13.3050794601
239, 13.3688411712
240, 13.3475875854
242, 13.3050794601
240, 13.3475875854
239, 13.3688411712
240, 13.3475875854
242, 13.3050794601
240, 13.3475875854
241, 13.3263330459
241, 13.3263330459
240, 13.3475875854
240, 13.3475875854
240, 13.3475875854
240, 13.3475875854
240, 13.3475875854
244, 13.2625703811
239, 13.3688411712
244, 13.2625703811
240, 13.3475875854
240, 13.3475875854
241, 13.3263330459
240, 13.3475875854
240, 13.3475875854
239, 13.3688411712
241, 13.3263330459
240, 13.3475875854
240, 13.3475875854
240, 13.3475875854
244, 13.2625703811
240, 13.3475875854
242, 13.3050794601
239, 13.3688411712
240, 13.3475875854
240, 13.3475875854
244, 13.2625703811
240, 13.3475875854
241, 13.3263330459
241, 13.3263330459
240, 13.3475875854
240, 13.3475875854
245, 13.2413167953
242, 13.3050794601
240, 13.3475875854
240, 13.3475875854
245, 13.2413167953
240, 13.3475875854
239, 13.3688411712
240, 13.3475875854
241, 13.3263330459
239, 13.3688411712
240, 13.3475875854
239, 13.3688411712
241, 13.3263330459
243, 13.2838249206
239, 13.3688411712
244, 13.2625703811
241, 13.3263330459
245, 13.2413167953
240, 13.3475875854
240, 13.3475875854
240, 13.3475875854
239, 13.3688411712
238, 13.3900957107
244, 13.2625703811
240, 13.3475875854
239, 13.3688411712
240, 13.3475875854
239, 13.3688411712
240, 13.3475875854
245, 13.2413167953
246, 13.2200622558
239, 13.3688411712
242, 13.3050794601
240, 13.3475875854
240, 13.3475875854
240, 13.3475875854
241, 13.3263330459
241, 13.3263330459
239, 13.3688411712
240, 13.3475875854
240, 13.3475875854
240, 13.3475875854
239, 13.3688411712
241, 13.3263330459
240, 13.3475875854
240, 13.3475875854
240, 13.3475875854
241, 13.3263330459
240, 13.3475875854
240, 13.3475875854
239, 13.3688411712
240, 13.3475875854
240, 13.3475875854
240, 13.3475875854
243, 13.2838249206
244, 13.2625703811
245, 13.2413167953
238, 13.3900957107
243, 13.2838249206
244, 13.2625703811
242, 13.3050794601
243, 13.2838249206
243, 13.2838249206
239, 13.3688411712
240, 13.3475875854
242, 13.3050794601
245, 13.2413167953
243, 13.2838249206
240, 13.3475875854
240, 13.3475875854
244, 13.2625703811
240, 13.3475875854
239, 13.3688411712
239, 13.3688411712
243, 13.2838249206
240, 13.3475875854
240, 13.3475875854
240, 13.3475875854
244, 13.2625703811
240, 13.3475875854
240, 13.3475875854
238, 13.3900957107
245, 13.2413167953
244, 13.2625703811
239, 13.3688411712
240, 13.3475875854
241, 13.3263330459
245, 13.2413167953
241, 13.3263330459
240, 13.3475875854
240, 13.3475875854
244, 13.2625703811
240, 13.3475875854
242, 13.3050794601
241, 13.3263330459
244, 13.2625703811
240, 13.3475875854
244, 13.2625703811
240, 13.3475875854
243, 13.2838249206
240, 13.3475875854
240, 13.3475875854
243, 13.2838249206
240, 13.3475875854
240, 13.3475875854
241, 13.3263330459
240, 13.3475875854
242, 13.3050794601
240, 13.3475875854
240, 13.3475875854
245, 13.2413167953
241, 13.3263330459
244, 13.2625703811
241, 13.3263330459
241, 13.3263330459
245, 13.2413167953
245, 13.2413167953
241, 13.3263330459
244, 13.2625703811
244, 13.2625703811
245, 13.2413167953
241, 13.3263330459
241, 13.3263330459
244, 13.2625703811
244, 13.2625703811
243, 13.2838249206
240, 13.3475875854
244, 13.2625703811
246, 13.2200622558
243, 13.2838249206
244, 13.2625703811
244, 13.2625703811
244, 13.2625703811
244, 13.2625703811
244, 13.2625703811
240, 13.3475875854
240, 13.3475875854
240, 13.3475875854
245, 13.2413167953
244, 13.2625703811
244, 13.2625703811
244, 13.2625703811
242, 13.3050794601
241, 13.3263330459
244, 13.2625703811
245, 13.2413167953
240, 13.3475875854
240, 13.3475875854
243, 13.2838249206
244, 13.2625703811
244, 13.2625703811
238, 13.3900957107
244, 13.2625703811
241, 13.3263330459
243, 13.2838249206
246, 13.2200622558
244, 13.2625703811
239, 13.3688411712
241, 13.3263330459
244, 13.2625703811
243, 13.2838249206
240, 13.3475875854
242, 13.3050794601
243, 13.2838249206
244, 13.2625703811
244, 13.2625703811
245, 13.2413167953
245, 13.2413167953
244, 13.2625703811
244, 13.2625703811
246, 13.2200622558
241, 13.3263330459
245, 13.2413167953
243, 13.2838249206
244, 13.2625703811
244, 13.2625703811
244, 13.2625703811
246, 13.2200622558
244, 13.2625703811
241, 13.3263330459
244, 13.2625703811
244, 13.2625703811
243, 13.2838249206
238, 13.3900957107
244, 13.2625703811
245, 13.2413167953
246, 13.2200622558
244, 13.2625703811
244, 13.2625703811
239, 13.3688411712
244, 13.2625703811
240, 13.3475875854
242, 13.3050794601
245, 13.2413167953
240, 13.3475875854
244, 13.2625703811
244, 13.2625703811
245, 13.2413167953
244, 13.2625703811
246, 13.2200622558
245, 13.2413167953
245, 13.2413167953
245, 13.2413167953
239, 13.3688411712
244, 13.2625703811
240, 13.3475875854
244, 13.2625703811
245, 13.2413167953
244, 13.2625703811
242, 13.3050794601
244, 13.2625703811
